,Year,Month,Day,Hour,Minute,Temperature,GHI,Relative Humidity,Latitude,Longitude
1268,2021,2,22,20,30,12.9,0,31.25,24.78,-103.43
1269,2021,2,22,21,30,11.9,0,33.38,24.78,-103.43
1270,2021,2,22,22,30,11.1,0,35.04,24.78,-103.43
1271,2021,2,22,23,30,10.5,0,36.42,24.78,-103.43
1272,2021,2,23,0,30,9.9,0,38.22,24.78,-103.43
1273,2021,2,23,1,30,9.1,0,40.85,24.78,-103.43
1274,2021,2,23,2,30,8.5,0,43.04,24.78,-103.43
1275,2021,2,23,3,30,8.3,0,44.04,24.78,-103.43
1276,2021,2,23,4,30,8.1,0,45.5,24.78,-103.43
1277,2021,2,23,5,30,7.9,0,47.83,24.78,-103.43
1278,2021,2,23,6,30,8.200000000000001,0,49.33,24.78,-103.43
1279,2021,2,23,7,30,10.1,17,45.88,24.78,-103.43
1280,2021,2,23,8,30,14.1,226,36.98,24.78,-103.43
1281,2021,2,23,9,30,18.6,467,28.82,24.78,-103.43
1282,2021,2,23,10,30,22.6,674,20.97,24.78,-103.43
1283,2021,2,23,11,30,25.3,828,16.53,24.78,-103.43
1284,2021,2,23,12,30,27.0,909,14.79,24.78,-103.43
1285,2021,2,23,13,30,28.0,916,14.2,24.78,-103.43
1286,2021,2,23,14,30,28.4,849,14.15,24.78,-103.43
1287,2021,2,23,15,30,28.200000000000003,707,14.56,24.78,-103.43
1288,2021,2,23,16,30,27.3,511,15.52,24.78,-103.43
1289,2021,2,23,17,30,26.6,277,16.490000000000002,24.78,-103.43
1290,2021,2,23,18,30,21.6,52,22.58,24.78,-103.43
1291,2021,2,23,19,30,20.0,0,24.65,24.78,-103.43
1292,2021,2,23,20,30,18.6,0,27.15,24.78,-103.43
1293,2021,2,23,21,30,17.2,0,30.26,24.78,-103.43
1294,2021,2,23,22,30,15.9,0,33.83,24.78,-103.43
1295,2021,2,23,23,30,14.7,0,37.48,24.78,-103.43
1296,2021,2,24,0,30,13.7,0,40.47,24.78,-103.43
1297,2021,2,24,1,30,12.9,0,42.68,24.78,-103.43
1298,2021,2,24,2,30,12.2,0,44.85,24.78,-103.43
1299,2021,2,24,3,30,11.5,0,47.25,24.78,-103.43
1300,2021,2,24,4,30,11.0,0,48.98,24.78,-103.43
1301,2021,2,24,5,30,10.6,0,50.25,24.78,-103.43
1302,2021,2,24,6,30,10.8,0,48.86,24.78,-103.43
1303,2021,2,24,7,30,13.1,11,40.73,24.78,-103.43
1304,2021,2,24,8,30,16.900000000000002,236,30.37,24.78,-103.43
1305,2021,2,24,9,30,20.6,480,20.92,24.78,-103.43
1306,2021,2,24,10,30,23.5,540,13.83,24.78,-103.43
1307,2021,2,24,11,30,25.200000000000003,845,11.67,24.78,-103.43
1308,2021,2,24,12,30,26.4,931,10.4,24.78,-103.43
1309,2021,2,24,13,30,27.200000000000003,940,9.6,24.78,-103.43
1310,2021,2,24,14,30,27.5,872,9.19,24.78,-103.43
1311,2021,2,24,15,30,27.3,729,9.13,24.78,-103.43
1312,2021,2,24,16,30,26.3,530,9.56,24.78,-103.43
1313,2021,2,24,17,30,25.5,291,10.18,24.78,-103.43
1314,2021,2,24,18,30,19.6,57,15.68,24.78,-103.43
1315,2021,2,24,19,30,17.5,0,17.54,24.78,-103.43
1316,2021,2,24,20,30,16.3,0,18.72,24.78,-103.43
1317,2021,2,24,21,30,15.4,0,19.67,24.78,-103.43
1318,2021,2,24,22,30,14.8,0,20.35,24.78,-103.43
1319,2021,2,24,23,30,14.1,0,21.36,24.78,-103.43
1320,2021,2,25,0,30,13.4,0,22.96,24.78,-103.43
1321,2021,2,25,1,30,12.7,0,25.91,24.78,-103.43
1322,2021,2,25,2,30,12.2,0,29.65,24.78,-103.43
1323,2021,2,25,3,30,12.1,0,32.25,24.78,-103.43
1324,2021,2,25,4,30,12.3,0,33.11,24.78,-103.43
1325,2021,2,25,5,30,12.4,0,33.480000000000004,24.78,-103.43
1326,2021,2,25,6,30,12.7,0,33.11,24.78,-103.43
1327,2021,2,25,7,30,14.6,19,29.28,24.78,-103.43
1328,2021,2,25,8,30,17.400000000000002,225,24.46,24.78,-103.43
1329,2021,2,25,9,30,20.3,460,20.42,24.78,-103.43
1330,2021,2,25,10,30,23.5,667,17.01,24.78,-103.43
1331,2021,2,25,11,30,26.5,671,14.93,24.78,-103.43
1332,2021,2,25,12,30,28.6,898,13.84,24.78,-103.43
1333,2021,2,25,13,30,29.700000000000003,746,13.5,24.78,-103.43
1334,2021,2,25,14,30,30.0,841,13.69,24.78,-103.43
1335,2021,2,25,15,30,29.5,491,14.4,24.78,-103.43
1336,2021,2,25,16,30,28.0,433,16.11,24.78,-103.43
1337,2021,2,25,17,30,27.0,244,18.19,24.78,-103.43
1338,2021,2,25,18,30,23.4,35,23.12,24.78,-103.43
1339,2021,2,25,19,30,22.200000000000003,0,25.2,24.78,-103.43
1340,2021,2,25,20,30,21.1,0,27.12,24.78,-103.43
1341,2021,2,25,21,30,19.8,0,29.2,24.78,-103.43
1342,2021,2,25,22,30,18.3,0,31.37,24.78,-103.43
1343,2021,2,25,23,30,17.0,0,32.76,24.78,-103.43
1344,2021,2,26,0,30,15.8,0,33.65,24.78,-103.43
1345,2021,2,26,1,30,14.8,0,33.92,24.78,-103.43
1346,2021,2,26,2,30,13.8,0,34.07,24.78,-103.43
1347,2021,2,26,3,30,12.9,0,34.02,24.78,-103.43
1348,2021,2,26,4,30,12.2,0,33.7,24.78,-103.43
1349,2021,2,26,5,30,11.9,0,32.82,24.78,-103.43
1350,2021,2,26,6,30,12.3,0,30.91,24.78,-103.43
1351,2021,2,26,7,30,14.6,23,25.91,24.78,-103.43
1352,2021,2,26,8,30,18.7,190,20.76,24.78,-103.43
1353,2021,2,26,9,30,22.4,371,18.93,24.78,-103.43
1354,2021,2,26,10,30,25.0,687,16.66,24.78,-103.43
1355,2021,2,26,11,30,26.9,676,14.57,24.78,-103.43
1356,2021,2,26,12,30,28.4,925,12.66,24.78,-103.43
1357,2021,2,26,13,30,29.4,752,11.33,24.78,-103.43
1358,2021,2,26,14,30,29.9,439,10.48,24.78,-103.43
1359,2021,2,26,15,30,29.6,689,10.09,24.78,-103.43
1360,2021,2,26,16,30,28.1,335,10.4,24.78,-103.43
1361,2021,2,26,17,30,27.1,232,11.81,24.78,-103.43
1362,2021,2,26,18,30,23.700000000000003,41,14.83,24.78,-103.43
1363,2021,2,26,19,30,22.4,0,15.94,24.78,-103.43
1364,2021,2,26,20,30,21.4,0,17.16,24.78,-103.43
1365,2021,2,26,21,30,20.200000000000003,0,18.83,24.78,-103.43
1366,2021,2,26,22,30,18.9,0,20.81,24.78,-103.43
1367,2021,2,26,23,30,17.8,0,22.68,24.78,-103.43
1368,2021,2,27,0,30,16.7,0,24.6,24.78,-103.43
1369,2021,2,27,1,30,15.8,0,26.23,24.78,-103.43
1370,2021,2,27,2,30,14.9,0,27.82,24.78,-103.43
1371,2021,2,27,3,30,14.2,0,29.03,24.78,-103.43
1372,2021,2,27,4,30,13.8,0,29.8,24.78,-103.43
1373,2021,2,27,5,30,13.5,0,30.36,24.78,-103.43
1374,2021,2,27,6,30,13.6,0,30.08,24.78,-103.43
1375,2021,2,27,7,30,15.4,11,26.7,24.78,-103.43
1376,2021,2,27,8,30,19.0,65,20.93,24.78,-103.43
1377,2021,2,27,9,30,23.0,406,14.13,24.78,-103.43
1378,2021,2,27,10,30,26.1,693,10.76,24.78,-103.43
1379,2021,2,27,11,30,28.3,847,9.51,24.78,-103.43
1380,2021,2,27,12,30,29.9,693,8.88,24.78,-103.43
1381,2021,2,27,13,30,30.9,384,8.67,24.78,-103.43
1382,2021,2,27,14,30,31.200000000000003,696,8.85,24.78,-103.43
1383,2021,2,27,15,30,30.700000000000003,440,9.45,24.78,-103.43
1384,2021,2,27,16,30,29.5,281,10.49,24.78,-103.43
1385,2021,2,27,17,30,28.700000000000003,230,11.4,24.78,-103.43
1386,2021,2,27,18,30,23.6,40,16.16,24.78,-103.43
1387,2021,2,27,19,30,21.5,0,18.85,24.78,-103.43
1388,2021,2,27,20,30,20.0,0,21.45,24.78,-103.43
1389,2021,2,27,21,30,18.6,0,24.46,24.78,-103.43
1390,2021,2,27,22,30,17.2,0,27.94,24.78,-103.43
1391,2021,2,27,23,30,16.1,0,31.19,24.78,-103.43
1392,2021,2,28,0,30,15.3,0,33.88,24.78,-103.43
1393,2021,2,28,1,30,14.5,0,36.43,24.78,-103.43
1394,2021,2,28,2,30,13.6,0,39.16,24.78,-103.43
1395,2021,2,28,3,30,12.8,0,41.57,24.78,-103.43
1396,2021,2,28,4,30,12.1,0,43.71,24.78,-103.43
1397,2021,2,28,5,30,11.6,0,44.99,24.78,-103.43
1398,2021,2,28,6,30,11.7,0,43.8,24.78,-103.43
1399,2021,2,28,7,30,13.7,15,36.97,24.78,-103.43
1400,2021,2,28,8,30,17.7,130,26.77,24.78,-103.43
1401,2021,2,28,9,30,21.700000000000003,496,16.1,24.78,-103.43
1402,2021,2,28,10,30,24.5,560,12.89,24.78,-103.43
1403,2021,2,28,11,30,26.700000000000003,671,11.91,24.78,-103.43
1404,2021,2,28,12,30,28.5,808,11.06,24.78,-103.43
1405,2021,2,28,13,30,29.8,950,10.29,24.78,-103.43
1406,2021,2,28,14,30,30.3,882,9.84,24.78,-103.43
1407,2021,2,28,15,30,30.1,742,9.64,24.78,-103.43
1408,2021,2,28,16,30,28.9,542,9.92,24.78,-103.43
1409,2021,2,28,17,30,28.1,285,10.18,24.78,-103.43
1410,2021,2,28,18,30,22.5,47,14.58,24.78,-103.43
1411,2021,2,28,19,30,20.3,0,17.32,24.78,-103.43
1412,2021,2,28,20,30,18.9,0,20.0,24.78,-103.43
1413,2021,2,28,21,30,17.5,0,23.36,24.78,-103.43
1414,2021,2,28,22,30,16.3,0,26.86,24.78,-103.43
1415,2021,2,28,23,30,15.2,0,30.31,24.78,-103.43
1416,2021,3,1,0,30,14.2,0,33.39,24.78,-103.43
1417,2021,3,1,1,30,13.5,0,35.65,24.78,-103.43
1418,2021,3,1,2,30,12.8,0,37.87,24.78,-103.43
1419,2021,3,1,3,30,12.2,0,39.69,24.78,-103.43
1420,2021,3,1,4,30,11.7,0,41.25,24.78,-103.43
1421,2021,3,1,5,30,11.5,0,42.01,24.78,-103.43
1422,2021,3,1,6,30,11.8,0,41.29,24.78,-103.43
1423,2021,3,1,7,30,13.7,15,36.52,24.78,-103.43
1424,2021,3,1,8,30,16.8,174,27.63,24.78,-103.43
1425,2021,3,1,9,30,19.4,340,20.24,24.78,-103.43
1426,2021,3,1,10,30,21.5,559,17.5,24.78,-103.43
1427,2021,3,1,11,30,23.4,704,15.95,24.78,-103.43
1428,2021,3,1,12,30,24.700000000000003,794,14.94,24.78,-103.43
1429,2021,3,1,13,30,25.5,950,14.14,24.78,-103.43
1430,2021,3,1,14,30,25.5,714,13.82,24.78,-103.43
1431,2021,3,1,15,30,24.6,741,13.99,24.78,-103.43
1432,2021,3,1,16,30,22.8,399,14.42,24.78,-103.43
1433,2021,3,1,17,30,21.6,257,13.65,24.78,-103.43
1434,2021,3,1,18,30,16.400000000000002,45,15.56,24.78,-103.43
1435,2021,3,1,19,30,13.9,0,14.48,24.78,-103.43
1436,2021,3,1,20,30,12.3,0,13.4,24.78,-103.43
1437,2021,3,1,21,30,11.0,0,13.59,24.78,-103.43
1438,2021,3,1,22,30,9.9,0,15.31,24.78,-103.43
1439,2021,3,1,23,30,8.9,0,19.07,24.78,-103.43
1440,2021,3,2,0,30,8.0,0,25.29,24.78,-103.43
1441,2021,3,2,1,30,7.1000000000000005,0,33.44,24.78,-103.43
1442,2021,3,2,2,30,6.4,0,40.09,24.78,-103.43
1443,2021,3,2,3,30,5.9,0,47.14,24.78,-103.43
1444,2021,3,2,4,30,5.5,0,53.17,24.78,-103.43
1445,2021,3,2,5,30,5.2,0,56.99,24.78,-103.43
1446,2021,3,2,6,30,5.1000000000000005,0,58.94,24.78,-103.43
1447,2021,3,2,7,30,6.2,31,55.5,24.78,-103.43
1448,2021,3,2,8,30,8.700000000000001,255,48.11,24.78,-103.43
1449,2021,3,2,9,30,11.7,497,40.65,24.78,-103.43
1450,2021,3,2,10,30,14.5,704,35.67,24.78,-103.43
1451,2021,3,2,11,30,17.1,858,31.45,24.78,-103.43
1452,2021,3,2,12,30,19.700000000000003,940,27.02,24.78,-103.43
1453,2021,3,2,13,30,22.0,950,22.89,24.78,-103.43
1454,2021,3,2,14,30,23.700000000000003,882,19.66,24.78,-103.43
1455,2021,3,2,15,30,24.5,741,17.740000000000002,24.78,-103.43
1456,2021,3,2,16,30,23.8,542,17.72,24.78,-103.43
1457,2021,3,2,17,30,23.1,304,18.29,24.78,-103.43
1458,2021,3,2,18,30,17.1,67,27.65,24.78,-103.43
1459,2021,3,2,19,30,14.3,0,34.35,24.78,-103.43
1460,2021,3,2,20,30,12.7,0,38.63,24.78,-103.43
1461,2021,3,2,21,30,11.6,0,41.7,24.78,-103.43
1462,2021,3,2,22,30,10.9,0,43.84,24.78,-103.43
1463,2021,3,2,23,30,10.5,0,45.36,24.78,-103.43
1464,2021,3,3,0,30,10.0,0,47.24,24.78,-103.43
1465,2021,3,3,1,30,9.2,0,50.08,24.78,-103.43
1466,2021,3,3,2,30,8.700000000000001,0,51.58,24.78,-103.43
1467,2021,3,3,3,30,8.5,0,51.69,24.78,-103.43
1468,2021,3,3,4,30,8.700000000000001,0,50.08,24.78,-103.43
1469,2021,3,3,5,30,9.0,0,47.88,24.78,-103.43
1470,2021,3,3,6,30,9.7,0,44.45,24.78,-103.43
1471,2021,3,3,7,30,12.4,36,36.25,24.78,-103.43
1472,2021,3,3,8,30,17.2,266,25.96,24.78,-103.43
1473,2021,3,3,9,30,22.0,392,17.6,24.78,-103.43
1474,2021,3,3,10,30,25.4,718,12.47,24.78,-103.43
1475,2021,3,3,11,30,27.4,869,10.09,24.78,-103.43
1476,2021,3,3,12,30,28.4,777,8.89,24.78,-103.43
1477,2021,3,3,13,30,29.1,960,8.23,24.78,-103.43
1478,2021,3,3,14,30,29.6,890,7.88,24.78,-103.43
1479,2021,3,3,15,30,29.3,473,7.97,24.78,-103.43
1480,2021,3,3,16,30,28.0,355,8.6,24.78,-103.43
1481,2021,3,3,17,30,27.1,242,9.23,24.78,-103.43
1482,2021,3,3,18,30,21.5,56,13.79,24.78,-103.43
1483,2021,3,3,19,30,19.0,0,16.86,24.78,-103.43
1484,2021,3,3,20,30,17.400000000000002,0,19.4,24.78,-103.43
1485,2021,3,3,21,30,16.5,0,21.03,24.78,-103.43
1486,2021,3,3,22,30,16.3,0,21.56,24.78,-103.43
1487,2021,3,3,23,30,16.1,0,22.09,24.78,-103.43
1488,2021,3,4,0,30,15.3,0,23.31,24.78,-103.43
1489,2021,3,4,1,30,14.1,0,25.1,24.78,-103.43
1490,2021,3,4,2,30,13.0,0,26.85,24.78,-103.43
1491,2021,3,4,3,30,12.2,0,28.18,24.78,-103.43
1492,2021,3,4,4,30,11.6,0,29.37,24.78,-103.43
1493,2021,3,4,5,30,11.1,0,30.46,24.78,-103.43
1494,2021,3,4,6,30,11.4,0,29.95,24.78,-103.43
1495,2021,3,4,7,30,14.8,38,24.0,24.78,-103.43
1496,2021,3,4,8,30,20.200000000000003,267,17.05,24.78,-103.43
1497,2021,3,4,9,30,24.6,511,12.65,24.78,-103.43
1498,2021,3,4,10,30,27.4,721,10.78,24.78,-103.43
1499,2021,3,4,11,30,29.200000000000003,874,9.72,24.78,-103.43
1500,2021,3,4,12,30,30.4,954,8.89,24.78,-103.43
1501,2021,3,4,13,30,31.1,961,8.28,24.78,-103.43
1502,2021,3,4,14,30,31.4,827,7.890000000000001,24.78,-103.43
1503,2021,3,4,15,30,31.1,673,7.84,24.78,-103.43
1504,2021,3,4,16,30,30.200000000000003,546,8.120000000000001,24.78,-103.43
1505,2021,3,4,17,30,29.5,237,8.46,24.78,-103.43
1506,2021,3,4,18,30,24.3,48,12.58,24.78,-103.43
1507,2021,3,4,19,30,22.700000000000003,0,13.72,24.78,-103.43
1508,2021,3,4,20,30,21.6,0,14.91,24.78,-103.43
1509,2021,3,4,21,30,20.1,0,16.76,24.78,-103.43
1510,2021,3,4,22,30,18.6,0,18.96,24.78,-103.43
1511,2021,3,4,23,30,17.5,0,20.93,24.78,-103.43
1512,2021,3,5,0,30,16.400000000000002,0,23.1,24.78,-103.43
1513,2021,3,5,1,30,15.1,0,25.62,24.78,-103.43
1514,2021,3,5,2,30,14.2,0,27.47,24.78,-103.43
1515,2021,3,5,3,30,13.4,0,29.26,24.78,-103.43
1516,2021,3,5,4,30,12.5,0,31.45,24.78,-103.43
1517,2021,3,5,5,30,11.5,0,33.55,24.78,-103.43
1518,2021,3,5,6,30,11.3,0,33.2,24.78,-103.43
1519,2021,3,5,7,30,13.0,26,28.96,24.78,-103.43
1520,2021,3,5,8,30,15.7,273,20.33,24.78,-103.43
1521,2021,3,5,9,30,18.0,517,14.78,24.78,-103.43
1522,2021,3,5,10,30,20.0,727,12.5,24.78,-103.43
1523,2021,3,5,11,30,21.700000000000003,881,11.03,24.78,-103.43
1524,2021,3,5,12,30,23.200000000000003,965,9.96,24.78,-103.43
1525,2021,3,5,13,30,24.1,972,9.55,24.78,-103.43
1526,2021,3,5,14,30,24.5,901,9.61,24.78,-103.43
1527,2021,3,5,15,30,24.200000000000003,758,10.07,24.78,-103.43
1528,2021,3,5,16,30,23.1,557,10.91,24.78,-103.43
1529,2021,3,5,17,30,22.3,316,11.35,24.78,-103.43
1530,2021,3,5,18,30,17.900000000000002,75,14.49,24.78,-103.43
1531,2021,3,5,19,30,15.6,0,16.11,24.78,-103.43
1532,2021,3,5,20,30,14.2,0,16.85,24.78,-103.43
1533,2021,3,5,21,30,13.0,0,17.61,24.78,-103.43
1534,2021,3,5,22,30,11.8,0,18.69,24.78,-103.43
1535,2021,3,5,23,30,10.8,0,19.98,24.78,-103.43
1536,2021,3,6,0,30,9.8,0,21.68,24.78,-103.43
1537,2021,3,6,1,30,8.9,0,23.76,24.78,-103.43
1538,2021,3,6,2,30,8.1,0,26.28,24.78,-103.43
1539,2021,3,6,3,30,7.4,0,29.14,24.78,-103.43
1540,2021,3,6,4,30,6.7,0,32.81,24.78,-103.43
1541,2021,3,6,5,30,6.1000000000000005,0,37.47,24.78,-103.43
1542,2021,3,6,6,30,6.2,0,40.95,24.78,-103.43
1543,2021,3,6,7,30,8.3,43,38.92,24.78,-103.43
1544,2021,3,6,8,30,11.5,274,35.37,24.78,-103.43
1545,2021,3,6,9,30,14.6,520,30.66,24.78,-103.43
1546,2021,3,6,10,30,17.5,730,25.64,24.78,-103.43
1547,2021,3,6,11,30,19.9,884,21.39,24.78,-103.43
1548,2021,3,6,12,30,21.8,965,18.24,24.78,-103.43
1549,2021,3,6,13,30,23.200000000000003,973,16.18,24.78,-103.43
1550,2021,3,6,14,30,24.0,902,14.99,24.78,-103.43
1551,2021,3,6,15,30,23.9,754,14.78,24.78,-103.43
1552,2021,3,6,16,30,22.8,552,15.7,24.78,-103.43
1553,2021,3,6,17,30,22.0,265,16.69,24.78,-103.43
1554,2021,3,6,18,30,17.8,73,22.51,24.78,-103.43
1555,2021,3,6,19,30,15.6,0,26.94,24.78,-103.43
1556,2021,3,6,20,30,13.9,0,30.85,24.78,-103.43
1557,2021,3,6,21,30,12.2,0,35.160000000000004,24.78,-103.43
1558,2021,3,6,22,30,11.0,0,39.06,24.78,-103.43
1559,2021,3,6,23,30,10.2,0,42.28,24.78,-103.43
1560,2021,3,7,0,30,9.6,0,45.02,24.78,-103.43
1561,2021,3,7,1,30,9.0,0,47.67,24.78,-103.43
1562,2021,3,7,2,30,8.4,0,50.11,24.78,-103.43
1563,2021,3,7,3,30,7.800000000000001,0,52.32,24.78,-103.43
1564,2021,3,7,4,30,7.300000000000001,0,54.18,24.78,-103.43
1565,2021,3,7,5,30,6.800000000000001,0,56.45,24.78,-103.43
1566,2021,3,7,6,30,7.1000000000000005,0,55.94,24.78,-103.43
1567,2021,3,7,7,30,9.5,46,47.6,24.78,-103.43
1568,2021,3,7,8,30,13.8,283,35.47,24.78,-103.43
1569,2021,3,7,9,30,18.1,530,25.41,24.78,-103.43
1570,2021,3,7,10,30,21.5,742,18.93,24.78,-103.43
1571,2021,3,7,11,30,24.200000000000003,896,14.45,24.78,-103.43
1572,2021,3,7,12,30,26.1,980,11.55,24.78,-103.43
1573,2021,3,7,13,30,27.1,986,10.13,24.78,-103.43
1574,2021,3,7,14,30,27.200000000000003,915,9.74,24.78,-103.43
1575,2021,3,7,15,30,26.4,770,10.14,24.78,-103.43
1576,2021,3,7,16,30,24.6,567,11.76,24.78,-103.43
1577,2021,3,7,17,30,23.3,323,14.02,24.78,-103.43
1578,2021,3,7,18,30,17.6,78,22.63,24.78,-103.43
1579,2021,3,7,19,30,15.0,0,29.51,24.78,-103.43
1580,2021,3,7,20,30,13.5,0,34.79,24.78,-103.43
1581,2021,3,7,21,30,12.2,0,40.78,24.78,-103.43
1582,2021,3,7,22,30,11.0,0,48.11,24.78,-103.43
1583,2021,3,7,23,30,10.1,0,55.64,24.78,-103.43
1584,2021,3,8,0,30,9.6,0,61.42,24.78,-103.43
1585,2021,3,8,1,30,9.5,0,64.29,24.78,-103.43
1586,2021,3,8,2,30,9.2,0,66.9,24.78,-103.43
1587,2021,3,8,3,30,8.700000000000001,0,69.62,24.78,-103.43
1588,2021,3,8,4,30,8.0,0,72.85000000000001,24.78,-103.43
1589,2021,3,8,5,30,7.5,0,74.93,24.78,-103.43
1590,2021,3,8,6,30,7.800000000000001,0,72.99,24.78,-103.43
1591,2021,3,8,7,30,10.1,48,62.17,24.78,-103.43
1592,2021,3,8,8,30,14.3,285,48.370000000000005,24.78,-103.43
1593,2021,3,8,9,30,18.4,532,34.95,24.78,-103.43
1594,2021,3,8,10,30,21.6,743,25.05,24.78,-103.43
1595,2021,3,8,11,30,24.200000000000003,897,18.67,24.78,-103.43
1596,2021,3,8,12,30,26.3,979,14.37,24.78,-103.43
1597,2021,3,8,13,30,27.6,985,11.88,24.78,-103.43
1598,2021,3,8,14,30,28.0,913,10.79,24.78,-103.43
1599,2021,3,8,15,30,27.700000000000003,768,10.62,24.78,-103.43
1600,2021,3,8,16,30,26.5,565,11.32,24.78,-103.43
1601,2021,3,8,17,30,25.700000000000003,323,11.99,24.78,-103.43
1602,2021,3,8,18,30,20.0,58,17.57,24.78,-103.43
1603,2021,3,8,19,30,17.3,0,21.63,24.78,-103.43
1604,2021,3,8,20,30,15.7,0,24.82,24.78,-103.43
1605,2021,3,8,21,30,14.3,0,28.51,24.78,-103.43
1606,2021,3,8,22,30,13.3,0,33.11,24.78,-103.43
1607,2021,3,8,23,30,13.1,0,36.86,24.78,-103.43
1608,2021,3,9,0,30,12.7,0,39.58,24.78,-103.43
1609,2021,3,9,1,30,11.8,0,41.39,24.78,-103.43
1610,2021,3,9,2,30,11.1,0,41.7,24.78,-103.43
1611,2021,3,9,3,30,10.7,0,40.88,24.78,-103.43
1612,2021,3,9,4,30,10.1,0,40.74,24.78,-103.43
1613,2021,3,9,5,30,9.6,0,40.66,24.78,-103.43
1614,2021,3,9,6,30,10.3,0,39.11,24.78,-103.43
1615,2021,3,9,7,30,13.0,52,35.35,24.78,-103.43
1616,2021,3,9,8,30,17.400000000000002,288,29.32,24.78,-103.43
1617,2021,3,9,9,30,22.9,392,21.12,24.78,-103.43
1618,2021,3,9,10,30,27.1,744,13.8,24.78,-103.43
1619,2021,3,9,11,30,29.6,660,10.53,24.78,-103.43
1620,2021,3,9,12,30,31.200000000000003,836,8.88,24.78,-103.43
1621,2021,3,9,13,30,32.0,990,7.88,24.78,-103.43
1622,2021,3,9,14,30,32.2,687,7.11,24.78,-103.43
1623,2021,3,9,15,30,32.1,418,6.390000000000001,24.78,-103.43
1624,2021,3,9,16,30,31.3,381,5.93,24.78,-103.43
1625,2021,3,9,17,30,30.6,283,5.6000000000000005,24.78,-103.43
1626,2021,3,9,18,30,23.1,60,9.28,24.78,-103.43
1627,2021,3,9,19,30,20.3,0,11.83,24.78,-103.43
1628,2021,3,9,20,30,18.9,0,14.21,24.78,-103.43
1629,2021,3,9,21,30,17.6,0,16.32,24.78,-103.43
1630,2021,3,9,22,30,16.2,0,18.2,24.78,-103.43
1631,2021,3,9,23,30,15.0,0,19.81,24.78,-103.43
1632,2021,3,10,0,30,14.1,0,21.39,24.78,-103.43
1633,2021,3,10,1,30,13.1,0,23.73,24.78,-103.43
1634,2021,3,10,2,30,12.3,0,26.25,24.78,-103.43
1635,2021,3,10,3,30,11.7,0,28.29,24.78,-103.43
1636,2021,3,10,4,30,11.4,0,29.41,24.78,-103.43
1637,2021,3,10,5,30,11.3,0,29.71,24.78,-103.43
1638,2021,3,10,6,30,12.1,0,28.04,24.78,-103.43
1639,2021,3,10,7,30,15.5,57,22.33,24.78,-103.43
1640,2021,3,10,8,30,20.6,299,15.96,24.78,-103.43
1641,2021,3,10,9,30,24.9,545,11.57,24.78,-103.43
1642,2021,3,10,10,30,27.9,756,8.82,24.78,-103.43
1643,2021,3,10,11,30,29.8,909,7.34,24.78,-103.43
1644,2021,3,10,12,30,31.0,827,6.5,24.78,-103.43
1645,2021,3,10,13,30,31.4,758,6.09,24.78,-103.43
1646,2021,3,10,14,30,31.1,789,5.94,24.78,-103.43
1647,2021,3,10,15,30,30.9,691,5.75,24.78,-103.43
1648,2021,3,10,16,30,30.6,576,5.59,24.78,-103.43
1649,2021,3,10,17,30,30.200000000000003,331,5.53,24.78,-103.43
1650,2021,3,10,18,30,24.700000000000003,84,8.75,24.78,-103.43
1651,2021,3,10,19,30,22.1,0,9.85,24.78,-103.43
1652,2021,3,10,20,30,20.200000000000003,0,11.78,24.78,-103.43
1653,2021,3,10,21,30,18.5,0,14.56,24.78,-103.43
1654,2021,3,10,22,30,17.0,0,17.85,24.78,-103.43
1655,2021,3,10,23,30,15.6,0,21.18,24.78,-103.43
1656,2021,3,11,0,30,14.4,0,24.33,24.78,-103.43
1657,2021,3,11,1,30,13.4,0,27.28,24.78,-103.43
1658,2021,3,11,2,30,12.4,0,30.05,24.78,-103.43
1659,2021,3,11,3,30,11.5,0,32.65,24.78,-103.43
1660,2021,3,11,4,30,10.8,0,34.81,24.78,-103.43
1661,2021,3,11,5,30,10.3,0,36.31,24.78,-103.43
1662,2021,3,11,6,30,11.1,0,34.49,24.78,-103.43
1663,2021,3,11,7,30,14.7,61,27.09,24.78,-103.43
1664,2021,3,11,8,30,19.9,306,19.19,24.78,-103.43
1665,2021,3,11,9,30,24.4,556,12.6,24.78,-103.43
1666,2021,3,11,10,30,27.4,768,8.45,24.78,-103.43
1667,2021,3,11,11,30,29.5,923,6.45,24.78,-103.43
1668,2021,3,11,12,30,30.9,1003,5.45,24.78,-103.43
1669,2021,3,11,13,30,31.8,1008,4.88,24.78,-103.43
1670,2021,3,11,14,30,32.2,935,4.5200000000000005,24.78,-103.43
1671,2021,3,11,15,30,31.9,789,4.44,24.78,-103.43
1672,2021,3,11,16,30,31.0,583,4.63,24.78,-103.43
1673,2021,3,11,17,30,30.4,336,4.89,24.78,-103.43
1674,2021,3,11,18,30,24.6,85,8.19,24.78,-103.43
1675,2021,3,11,19,30,21.9,0,9.81,24.78,-103.43
1676,2021,3,11,20,30,20.1,0,11.75,24.78,-103.43
1677,2021,3,11,21,30,18.3,0,14.61,24.78,-103.43
1678,2021,3,11,22,30,16.6,0,18.41,24.78,-103.43
1679,2021,3,11,23,30,15.3,0,22.4,24.78,-103.43
1680,2021,3,12,0,30,14.3,0,26.18,24.78,-103.43
1681,2021,3,12,1,30,13.4,0,29.81,24.78,-103.43
1682,2021,3,12,2,30,12.9,0,32.64,24.78,-103.43
